,path,s,n,a
7003,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4818.0,69,69.82608695652173
7004,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4834.0,69,70.05797101449275
7005,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4798.0,69,69.53623188405797
7006,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4775.0,68,70.22058823529412
7007,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4780.0,68,70.29411764705883
7008,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4772.0,67,71.22388059701493
7009,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4795.0,69,69.4927536231884
7010,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4809.0,69,69.69565217391305
7011,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4808.0,68,70.70588235294117
7012,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4805.0,69,69.6376811594203
7013,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4813.0,68,70.77941176470588
7014,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4823.0,69,69.89855072463769
7015,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4828.0,69,69.97101449275362
7016,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4831.0,69,70.01449275362319
7017,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4812.0,68,70.76470588235294
7018,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4819.0,69,69.84057971014492
7019,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4810.0,69,69.71014492753623
7020,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4816.0,69,69.79710144927536
7021,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4819.0,69,69.84057971014492
7022,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4826.0,69,69.94202898550725
7023,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4798.0,67,71.61194029850746
7024,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4820.0,69,69.85507246376811
7025,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4815.0,69,69.78260869565217
7026,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4808.0,68,70.70588235294117
7027,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4820.0,69,69.85507246376811
7028,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4834.0,69,70.05797101449275
7029,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4830.0,69,70.0
7030,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4821.0,69,69.8695652173913
7031,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4828.0,69,69.97101449275362
7032,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4834.0,69,70.05797101449275
7033,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4811.0,68,70.75
7034,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4830.0,69,70.0
7035,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4835.0,70,69.07142857142857
7036,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4837.0,70,69.1
7037,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4843.0,70,69.18571428571428
7038,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4811.0,69,69.72463768115942
7039,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4833.0,69,70.04347826086956
7040,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4841.0,70,69.15714285714286
7041,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4833.0,70,69.04285714285714
7042,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4828.0,69,69.97101449275362
7043,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4840.0,70,69.14285714285714
7044,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4824.0,69,69.91304347826087
7045,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4830.0,69,70.0
7046,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4829.0,69,69.98550724637681
7047,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4844.0,69,70.20289855072464
7048,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4845.0,70,69.21428571428571
7049,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4826.0,69,69.94202898550725
7050,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4845.0,70,69.21428571428571
7051,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4839.0,70,69.12857142857143
7052,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4842.0,70,69.17142857142858
7053,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4838.0,70,69.11428571428571
7054,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4832.0,69,70.02898550724638
7055,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4842.0,70,69.17142857142858
7056,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4849.0,70,69.27142857142857
7057,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4840.0,70,69.14285714285714
7058,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4837.0,70,69.1
7059,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4842.0,70,69.17142857142858
7060,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4834.0,69,70.05797101449275
7061,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4790.0,68,70.44117647058823
7062,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4808.0,68,70.70588235294117
7063,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4832.0,70,69.02857142857142
7064,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4812.0,69,69.73913043478261
7065,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4817.0,69,69.81159420289855
7066,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4811.0,69,69.72463768115942
7067,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4816.0,69,69.79710144927536
7068,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4815.0,69,69.78260869565217
7069,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4803.0,69,69.6086956521739
7070,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4812.0,69,69.73913043478261
7071,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4815.0,70,68.78571428571429
7072,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4819.0,69,69.84057971014492
7073,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4813.0,69,69.7536231884058
7074,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4814.0,70,68.77142857142857
7075,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4799.0,68,70.57352941176471
7076,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4807.0,69,69.66666666666667
7077,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4806.0,68,70.67647058823529
7078,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4796.0,68,70.52941176470588
7079,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4791.0,68,70.45588235294117
7080,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4815.0,70,68.78571428571429
7081,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4817.0,70,68.81428571428572
7082,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4834.0,70,69.05714285714286
7083,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4798.0,69,69.53623188405797
7084,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4829.0,70,68.98571428571428
7085,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4824.0,70,68.91428571428571
7086,data/mat_data/Blaine\Falls PM\BLFPM33\b33.csv,4825.0,69,69.92753623188406
7087,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10115.0,130,77.8076923076923
7088,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10124.0,130,77.87692307692308
7089,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10139.0,130,77.99230769230769
7090,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10125.0,129,78.48837209302326
7091,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10132.0,130,77.93846153846154
7092,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10133.0,129,78.55038759689923
7093,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10128.0,129,78.51162790697674
7094,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10132.0,129,78.54263565891473
7095,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10129.0,129,78.51937984496124
7096,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10114.0,129,78.40310077519379
7097,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10161.0,130,78.16153846153846
7098,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10147.0,129,78.65891472868218
7099,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10189.0,131,77.77862595419847
7100,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10169.0,130,78.22307692307692
7101,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10172.0,130,78.24615384615385
7102,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10183.0,130,78.33076923076923
7103,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10189.0,131,77.77862595419847
7104,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10178.0,129,78.89922480620154
7105,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10195.0,131,77.82442748091603
7106,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10179.0,130,78.3
7107,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10181.0,130,78.31538461538462
7108,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10160.0,131,77.55725190839695
7109,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10165.0,130,78.1923076923077
7110,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10191.0,131,77.79389312977099
7111,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10169.0,130,78.22307692307692
7112,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10156.0,130,78.12307692307692
7113,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10136.0,130,77.96923076923076
7114,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10157.0,131,77.53435114503817
7115,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10164.0,130,78.18461538461538
7116,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10139.0,129,78.59689922480621
7117,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10159.0,130,78.14615384615385
7118,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10154.0,131,77.5114503816794
7119,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10182.0,131,77.72519083969466
7120,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10151.0,131,77.4885496183206
7121,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10139.0,130,77.99230769230769
7122,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10173.0,130,78.25384615384615
7123,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10173.0,131,77.65648854961832
7124,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10172.0,130,78.24615384615385
7125,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10193.0,131,77.80916030534351
7126,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10181.0,131,77.7175572519084
7127,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10199.0,131,77.85496183206106
7128,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10176.0,130,78.27692307692308
7129,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10160.0,129,78.75968992248062
7130,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10220.0,131,78.01526717557252
7131,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10195.0,131,77.82442748091603
7132,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10186.0,130,78.35384615384615
7133,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10195.0,130,78.42307692307692
7134,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10219.0,131,78.00763358778626
7135,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10198.0,131,77.8473282442748
7136,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10202.0,130,78.47692307692307
7137,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10208.0,130,78.52307692307693
7138,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10221.0,131,78.02290076335878
7139,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10222.0,131,78.03053435114504
7140,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10213.0,131,77.9618320610687
7141,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10225.0,131,78.05343511450381
7142,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10213.0,130,78.56153846153846
7143,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10244.0,131,78.19847328244275
7144,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10246.0,131,78.21374045801527
7145,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10220.0,131,78.01526717557252
7146,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10219.0,131,78.00763358778626
7147,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10208.0,130,78.52307692307693
7148,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10196.0,131,77.83206106870229
7149,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10153.0,131,77.50381679389314
7150,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10138.0,130,77.98461538461538
7151,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10132.0,129,78.54263565891473
7152,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10141.0,130,78.00769230769231
7153,data/mat_data/Blaine\Falls PM\BLFPM34\b34.csv,10124.0,130,77.87692307692308
